trade_id,scenario_id,flow_class,reference_status,policy,notional_quote_micro,upfront_fee_quote_micro,retained_fee_quote_micro,rebate_quote_micro,lp_protection_quote_micro,adverse_selection_proxy_quote_micro,lp_net_after_proxy_quote_micro,settlement_status,rejected_reference_attempts,expired_settlements,reactive_callbacks,modeled_callback_gas_budget
0x9bf6ac7ab06370ed0f9b4d826cb20e0c816c73561ecc1ed4e4e9d718f9f31b0f,benign_random_flow,benign,valid,volatility,3012000000,12297996,12297996,0,0,0,12297996,not_required,0,0,0,0
0x9bf6ac7ab06370ed0f9b4d826cb20e0c816c73561ecc1ed4e4e9d718f9f31b0f,benign_random_flow,benign,valid,markout,3012000000,24096000,9758880,14337120,722880,0,9758880,settled,0,0,2,800000
0x52daab980757789a2f03b0ecfdf2c7c90d2bdd4532d07cb99f800b262d7933b6,benign_random_flow,benign,valid,fixed,2279000000,6837000,6837000,0,0,1020992,5816008,not_required,0,0,0,0
0x52daab980757789a2f03b0ecfdf2c7c90d2bdd4532d07cb99f800b262d7933b6,benign_random_flow,benign,valid,volatility,2279000000,8790103,8790103,0,0,1020992,7769111,not_required,0,0,0,0
0x52daab980757789a2f03b0ecfdf2c7c90d2bdd4532d07cb99f800b262d7933b6,benign_random_flow,benign,valid,markout,2279000000,18232000,10748903,7483097,3911903,1020992,9727911,settled,0,0,2,800000
0x7c0c1201319b0b38528c15baf7b6b48ec3af32d7525cc09d39b27b2e78da259b,benign_random_flow,benign,valid,fixed,2311000000,6933000,6933000,0,0,695611,6237389,not_required,0,0,0,0
0x7c0c1201319b0b38528c15baf7b6b48ec3af32d7525cc09d39b27b2e78da259b,benign_random_flow,benign,valid,volatility,2311000000,7970639,7970639,0,0,695611,7275028,not_required,0,0,0,0
0x7c0c1201319b0b38528c15baf7b6b48ec3af32d7525cc09d39b27b2e78da259b,benign_random_flow,benign,valid,markout,2311000000,18488000,10356746,8131254,3423746,695611,9661135,settled,0,0,2,800000
0x0f2e39fc762cfc7af8c4b1cb072e6c19eaf76d36738b793a857f5edbd94e51c2,benign_random_flow,benign,valid,fixed,4306000000,12918000,12918000,0,0,3406046,9511954,not_required,0,0,0,0
0x0f2e39fc762cfc7af8c4b1cb072e6c19eaf76d36738b793a857f5edbd94e51c2,benign_random_flow,benign,valid,volatility,4306000000,17249836,17249836,0,0,3406046,13843790,not_required,0,0,0,0
0x0f2e39fc762cfc7af8c4b1cb072e6c19eaf76d36738b793a857f5edbd94e51c2,benign_random_flow,benign,valid,markout,4306000000,34448000,22673243,11774757,9755243,3406046,19267197,settled,0,0,2,800000
0xc8f0eaa0213eaea83589e20336eca5aeea9ba7db56f17de42ccfdb37b0d29f63,benign_random_flow,benign,valid,fixed,2108000000,6324000,6324000,0,0,1530408,4793592,not_required,0,0,0,0
0xc8f0eaa0213eaea83589e20336eca5aeea9ba7db56f17de42ccfdb37b0d29f63,benign_random_flow,benign,valid,volatility,2108000000,7987212,7987212,0,0,1530408,6456804,not_required,0,0,0,0
0xc8f0eaa0213eaea83589e20336eca5aeea9ba7db56f17de42ccfdb37b0d29f63,benign_random_flow,benign,valid,markout,2108000000,16864000,10880442,5983558,4556442,1530408,9350034,settled,0,0,2,800000
0x93ae6cb4263b91a4a10af48131a27e019daff1761bd18cb6749eed5e3cd2a886,benign_random_flow,benign,valid,fixed,4741000000,14223000,14223000,0,0,0,14223000,not_required,0,0,0,0
0x93ae6cb4263b91a4a10af48131a27e019daff1761bd18cb6749eed5e3cd2a886,benign_random_flow,benign,valid,volatility,4741000000,16228443,16228443,0,0,0,16228443,not_required,0,0,0,0
0x93ae6cb4263b91a4a10af48131a27e019daff1761bd18cb6749eed5e3cd2a886,benign_random_flow,benign,valid,markout,4741000000,37928000,15616854,22311146,1393854,0,15616854,settled,0,0,2,800000
0x3d231cd3d882d1b70b1a7c89991c7e9def7b91f9f18c2d915458408050583340,benign_random_flow,benign,valid,fixed,970000000,2910000,2910000,0,0,0,2910000,not_required,0,0,0,0
0x3d231cd3d882d1b70b1a7c89991c7e9def7b91f9f18c2d915458408050583340,benign_random_flow,benign,valid,volatility,970000000,3755840,3755840,0,0,0,3755840,not_required,0,0,0,0
0x3d231cd3d882d1b70b1a7c89991c7e9def7b91f9f18c2d915458408050583340,benign_random_flow,benign,valid,markout,970000000,7760000,3711220,4048780,801220,0,3711220,settled,0,0,2,800000
0xab8670840911c7b66aa76371a809a50b79feca62342cfc344845142a67f7631f,benign_random_flow,benign,valid,fixed,3963000000,11889000,11889000,0,0,0,11889000,not_required,0,0,0,0
0xab8670840911c7b66aa76371a809a50b79feca62342cfc344845142a67f7631f,benign_random_flow,benign,valid,volatility,3963000000,14128095,14128095,0,0,0,14128095,not_required,0,0,0,0
0xab8670840911c7b66aa76371a809a50b79feca62342cfc344845142a67f7631f,benign_random_flow,benign,valid,markout,3963000000,31704000,11889000,19815000,0,0,11889000,settled,0,0,2,800000
0xe22ce5a92a2286cb2a6f378e1b0ee131d71b11251b4a87d79c61a36859340d6c,benign_random_flow,benign,valid,fixed,4793000000,14379000,14379000,0,0,920256,13458744,not_required,0,0,0,0
0xe22ce5a92a2286cb2a6f378e1b0ee131d71b11251b4a87d79c61a36859340d6c,benign_random_flow,benign,valid,volatility,4793000000,17120596,17120596,0,0,920256,16200340,not_required,0,0,0,0
0xe22ce5a92a2286cb2a6f378e1b0ee131d71b11251b4a87d79c61a36859340d6c,benign_random_flow,benign,valid,markout,4793000000,38344000,20643451,17700549,6264451,920256,19723195,settled,0,0,2,800000
0x60a767fedbb9deb32c6f1b0130c6e880382419f5c88c4163fc3b9c1567818385,benign_random_flow,benign,valid,fixed,1334000000,4002000,4002000,0,0,386860,3615140,not_required,0,0,0,0
0x60a767fedbb9deb32c6f1b0130c6e880382419f5c88c4163fc3b9c1567818385,benign_random_flow,benign,valid,volatility,1334000000,5354676,5354676,0,0,386860,4967816,not_required,0,0,0,0
0x60a767fedbb9deb32c6f1b0130c6e880382419f5c88c4163fc3b9c1567818385,benign_random_flow,benign,valid,markout,1334000000,10672000,5954976,4717024,1952976,386860,5568116,settled,0,0,2,800000
0x72ca5d8a18b4109236222456092ecfaa899d47aae0b63a7b5dac896da40f22df,benign_random_flow,benign,valid,fixed,2363000000,7089000,7089000,0,0,0,7089000,not_required,0,0,0,0
0x72ca5d8a18b4109236222456092ecfaa899d47aae0b63a7b5dac896da40f22df,benign_random_flow,benign,valid,volatility,2363000000,8908510,8908510,0,0,0,8908510,not_required,0,0,0,0
0x72ca5d8a18b4109236222456092ecfaa899d47aae0b63a7b5dac896da40f22df,benign_random_flow,benign,valid,markout,2363000000,18904000,7089000,11815000,0,0,7089000,settled,0,0,2,800000
0xe1269f91117a92eb11db2f1ae83a210fb8a271e2fd6febe0ce9aee9a171a85ea,benign_random_flow,benign,valid,fixed,926000000,2778000,2778000,0,0,425034,2352966,not_required,0,0,0,0
0xe1269f91117a92eb11db2f1ae83a210fb8a271e2fd6febe0ce9aee9a171a85ea,benign_random_flow,benign,valid,volatility,926000000,3439164,3439164,0,0,425034,3014130,not_required,0,0,0,0
0xe1269f91117a92eb11db2f1ae83a210fb8a271e2fd6febe0ce9aee9a171a85ea,benign_random_flow,benign,valid,markout,926000000,7408000,4383684,3024316,1605684,425034,3958650,settled,0,0,2,800000
0x7921867e78a6d1ed5b95d736f0bd56329c8f35ea96e36ba25780bacd6b34ac6d,benign_random_flow,benign,valid,fixed,2012000000,6036000,6036000,0,0,1293716,4742284,not_required,0,0,0,0
0x7921867e78a6d1ed5b95d736f0bd56329c8f35ea96e36ba25780bacd6b34ac6d,benign_random_flow,benign,valid,volatility,2012000000,7192900,7192900,0,0,1293716,5899184,not_required,0,0,0,0
0x7921867e78a6d1ed5b95d736f0bd56329c8f35ea96e36ba25780bacd6b34ac6d,benign_random_flow,benign,valid,markout,2012000000,16096000,10117342,5978658,4081342,1293716,8823626,settled,0,0,2,800000
0xbc600b63521d258d3cda8ca9d25f62fc9e6ce860ccf2054707b42c6671459f76,benign_random_flow,benign,valid,fixed,4998000000,14994000,14994000,0,0,1544382,13449618,not_required,0,0,0,0
0xbc600b63521d258d3cda8ca9d25f62fc9e6ce860ccf2054707b42c6671459f76,benign_random_flow,benign,valid,volatility,4998000000,20601756,20601756,0,0,1544382,19057374,not_required,0,0,0,0
0xbc600b63521d258d3cda8ca9d25f62fc9e6ce860ccf2054707b42c6671459f76,benign_random_flow,benign,valid,markout,4998000000,39984000,22461012,17522988,7467012,1544382,20916630,settled,0,0,2,800000
0xa195c8e115fc55855bcba43b451769f12d685f07198442fcdedb25142dbb7581,benign_random_flow,benign,valid,fixed,1157000000,3471000,3471000,0,0,310076,3160924,not_required,0,0,0,0
0xa195c8e115fc55855bcba43b451769f12d685f07198442fcdedb25142dbb7581,benign_random_flow,benign,valid,volatility,1157000000,4574778,4574778,0,0,310076,4264702,not_required,0,0,0,0
0xa195c8e115fc55855bcba43b451769f12d685f07198442fcdedb25142dbb7581,benign_random_flow,benign,valid,markout,1157000000,9256000,5123774,4132226,1652774,310076,4813698,settled,0,0,2,800000
0xebc605ea367152d78687c499d90e0a9a15e2dfeb395b4d3015a3e9fbd30d0674,benign_random_flow,benign,valid,fixed,4989000000,14967000,14967000,0,0,2424654,12542346,not_required,0,0,0,0
0xebc605ea367152d78687c499d90e0a9a15e2dfeb395b4d3015a3e9fbd30d0674,benign_random_flow,benign,valid,volatility,4989000000,16912710,16912710,0,0,2424654,14488056,not_required,0,0,0,0
0xebc605ea367152d78687c499d90e0a9a15e2dfeb395b4d3015a3e9fbd30d0674,benign_random_flow,benign,valid,markout,4989000000,39912000,23834947,16077053,8867947,2424654,21410293,settled,0,0,2,800000
0x12b1e27c2468b2ffc84cb7d900a380fe71b06ba575d03c7b15be2979dbf6aac5,benign_random_flow,benign,valid,fixed,2005000000,6015000,6015000,0,0,828065,5186935,not_required,0,0,0,0
0x12b1e27c2468b2ffc84cb7d900a380fe71b06ba575d03c7b15be2979dbf6aac5,benign_random_flow,benign,valid,volatility,2005000000,7101710,7101710,0,0,828065,6273645,not_required,0,0,0,0
0x12b1e27c2468b2ffc84cb7d900a380fe71b06ba575d03c7b15be2979dbf6aac5,benign_random_flow,benign,valid,markout,2005000000,16040000,9344302,6695698,3329302,828065,8516237,settled,0,0,2,800000
0xcc4e0ebec9e598a8420e108ba68ae09665badfbd79e1c0cf8de693fdb4aa48d9,benign_random_flow,benign,valid,fixed,2391000000,7173000,7173000,0,0,0,7173000,not_required,0,0,0,0
0xcc4e0ebec9e598a8420e108ba68ae09665badfbd79e1c0cf8de693fdb4aa48d9,benign_random_flow,benign,valid,volatility,2391000000,9520962,9520962,0,0,0,9520962,not_required,0,0,0,0
0xcc4e0ebec9e598a8420e108ba68ae09665badfbd79e1c0cf8de693fdb4aa48d9,benign_random_flow,benign,valid,markout,2391000000,19128000,8832354,10295646,1659354,0,8832354,settled,0,0,2,800000
0x40dc189b292d040d6f68921d18aa8a383a8ecc6bcb824f3e45d00582eebc3a2e,benign_random_flow,benign,valid,fixed,4019000000,12057000,12057000,0,0,0,12057000,not_required,0,0,0,0
0x40dc189b292d040d6f68921d18aa8a383a8ecc6bcb824f3e45d00582eebc3a2e,benign_random_flow,benign,valid,volatility,4019000000,14207165,14207165,0,0,0,14207165,not_required,0,0,0,0
0x40dc189b292d040d6f68921d18aa8a383a8ecc6bcb824f3e45d00582eebc3a2e,benign_random_flow,benign,valid,markout,4019000000,32152000,15537454,16614546,3480454,0,15537454,settled,0,0,2,800000
0xdbde700929e831e1b0521dc2573b32aeb39707b0fe55f676fb79a15380e43073,benign_random_flow,benign,valid,fixed,1288000000,3864000,3864000,0,0,0,3864000,not_required,0,0,0,0
0xdbde700929e831e1b0521dc2573b32aeb39707b0fe55f676fb79a15380e43073,benign_random_flow,benign,valid,volatility,1288000000,4641952,4641952,0,0,0,4641952,not_required,0,0,0,0
0xdbde700929e831e1b0521dc2573b32aeb39707b0fe55f676fb79a15380e43073,benign_random_flow,benign,valid,markout,1288000000,10304000,3864000,6440000,0,0,3864000,settled,0,0,2,800000
0xb875524bef9eef9c0c82f288b4181357a9ec854d49fb7e2e9d5569e9e3b91df6,benign_random_flow,benign,valid,fixed,2534000000,7602000,7602000,0,0,0,7602000,not_required,0,0,0,0
0xb875524bef9eef9c0c82f288b4181357a9ec854d49fb7e2e9d5569e9e3b91df6,benign_random_flow,benign,valid,volatility,2534000000,9804046,9804046,0,0,0,9804046,not_required,0,0,0,0
0xb875524bef9eef9c0c82f288b4181357a9ec854d49fb7e2e9d5569e9e3b91df6,benign_random_flow,benign,valid,markout,2534000000,20272000,8610532,11661468,1008532,0,8610532,settled,0,0,2,800000
0xd96ea95448c87ea162f8844c139ea0c89181e09ac6bdd978ec8aa4150e524c15,benign_random_flow,benign,valid,fixed,3784000000,11352000,11352000,0,0,2039576,9312424,not_required,0,0,0,0
0xd96ea95448c87ea162f8844c139ea0c89181e09ac6bdd978ec8aa4150e524c15,benign_random_flow,benign,valid,volatility,3784000000,13372656,13372656,0,0,2039576,11333080,not_required,0,0,0,0
0xd96ea95448c87ea162f8844c139ea0c89181e09ac6bdd978ec8aa4150e524c15,benign_random_flow,benign,valid,markout,3784000000,30272000,18397808,11874192,7045808,2039576,16358232,settled,0,0,2,800000
0xaa80d40246fa96d2e8c0bace4c398dad90a185d9edb5443cec07e7695286886d,benign_random_flow,benign,valid,fixed,4594000000,13782000,13782000,0,0,0,13782000,not_required,0,0,0,0
0xaa80d40246fa96d2e8c0bace4c398dad90a185d9edb5443cec07e7695286886d,benign_random_flow,benign,valid,volatility,4594000000,17870660,17870660,0,0,0,17870660,not_required,0,0,0,0
0xaa80d40246fa96d2e8c0bace4c398dad90a185d9edb5443cec07e7695286886d,benign_random_flow,benign,valid,markout,4594000000,36752000,14131144,22620856,349144,0,14131144,settled,0,0,2,800000
0x808da85ff835e6f5e519b2b25617600ed8903c6479f7e918faf40b93c5b855e6,benign_random_flow,benign,valid,fixed,3693000000,11079000,11079000,0,0,1975755,9103245,not_required,0,0,0,0
0x808da85ff835e6f5e519b2b25617600ed8903c6479f7e918faf40b93c5b855e6,benign_random_flow,benign,valid,volatility,3693000000,15104370,15104370,0,0,1975755,13128615,not_required,0,0,0,0
0x808da85ff835e6f5e519b2b25617600ed8903c6479f7e918faf40b93c5b855e6,benign_random_flow,benign,valid,markout,3693000000,29544000,17933208,11610792,6854208,1975755,15957453,settled,0,0,2,800000
0x3de995ce260493039873eabef42ff704eea741df84dcdbc363fe0688d0768f86,benign_random_flow,benign,valid,fixed,4752000000,14256000,14256000,0,0,0,14256000,not_required,0,0,0,0
0x3de995ce260493039873eabef42ff704eea741df84dcdbc363fe0688d0768f86,benign_random_flow,benign,valid,volatility,4752000000,18974736,18974736,0,0,0,18974736,not_required,0,0,0,0
0x3de995ce260493039873eabef42ff704eea741df84dcdbc363fe0688d0768f86,benign_random_flow,benign,valid,markout,4752000000,38016000,16907616,21108384,2651616,0,16907616,settled,0,0,2,800000
0x7c84c035b1cd81870b49ba30f69e88c768ae8ee76c038e4399246ce627afd9e9,benign_random_flow,benign,valid,fixed,1276000000,3828000,3828000,0,0,150568,3677432,not_required,0,0,0,0
0x7c84c035b1cd81870b49ba30f69e88c768ae8ee76c038e4399246ce627afd9e9,benign_random_flow,benign,valid,volatility,1276000000,4735236,4735236,0,0,150568,4584668,not_required,0,0,0,0
0x7c84c035b1cd81870b49ba30f69e88c768ae8ee76c038e4399246ce627afd9e9,benign_random_flow,benign,valid,markout,1276000000,10208000,5344526,4863474,1516526,150568,5193958,settled,0,0,2,800000
0x704c41c2ebe5f8118a08e5f3a603372c9191507817c02df2cea88f52a067f622,benign_random_flow,benign,valid,fixed,4943000000,14829000,14829000,0,0,632704,14196296,not_required,0,0,0,0
0x704c41c2ebe5f8118a08e5f3a603372c9191507817c02df2cea88f52a067f622,benign_random_flow,benign,valid,volatility,4943000000,20330559,20330559,0,0,632704,19697855,not_required,0,0,0,0
0x704c41c2ebe5f8118a08e5f3a603372c9191507817c02df2cea88f52a067f622,benign_random_flow,benign,valid,markout,4943000000,39544000,20782843,18761157,5953843,632704,20150139,settled,0,0,2,800000
0xd468862ee6799de6ca9ee3fd350fb4f98e64325aedb163f644c3cd6244843f0d,benign_random_flow,benign,valid,fixed,1141000000,3423000,3423000,0,0,0,3423000,not_required,0,0,0,0
0xd468862ee6799de6ca9ee3fd350fb4f98e64325aedb163f644c3cd6244843f0d,benign_random_flow,benign,valid,volatility,1141000000,4301570,4301570,0,0,0,4301570,not_required,0,0,0,0
0xd468862ee6799de6ca9ee3fd350fb4f98e64325aedb163f644c3cd6244843f0d,benign_random_flow,benign,valid,markout,1141000000,9128000,4173778,4954222,750778,0,4173778,settled,0,0,2,800000
0xff1ab385c4bf5047be473afd7d5ae6db6e53554ee353c577032cd6158e3bf468,benign_random_flow,benign,valid,fixed,3623000000,10869000,10869000,0,0,829667,10039333,not_required,0,0,0,0
0xff1ab385c4bf5047be473afd7d5ae6db6e53554ee353c577032cd6158e3bf468,benign_random_flow,benign,valid,volatility,3623000000,13792761,13792761,0,0,829667,12963094,not_required,0,0,0,0
0xff1ab385c4bf5047be473afd7d5ae6db6e53554ee353c577032cd6158e3bf468,benign_random_flow,benign,valid,markout,3623000000,28984000,15818018,13165982,4949018,829667,14988351,settled,0,0,2,800000
0x16d388e217bbc12f0e1565097a967d6c93ea3e5af0694ae9484922347998c118,benign_random_flow,benign,valid,fixed,2287000000,6861000,6861000,0,0,0,6861000,not_required,0,0,0,0
0x16d388e217bbc12f0e1565097a967d6c93ea3e5af0694ae9484922347998c118,benign_random_flow,benign,valid,volatility,2287000000,9077103,9077103,0,0,0,9077103,not_required,0,0,0,0
0x16d388e217bbc12f0e1565097a967d6c93ea3e5af0694ae9484922347998c118,benign_random_flow,benign,valid,markout,2287000000,18296000,7862706,10433294,1001706,0,7862706,settled,0,0,2,800000
0x75c7bd763d1fd93d81f168241e9ebadd93372f4b9b11cd6052a6942cc930c57c,benign_random_flow,benign,valid,fixed,4889000000,14667000,14667000,0,0,0,14667000,not_required,0,0,0,0
0x75c7bd763d1fd93d81f168241e9ebadd93372f4b9b11cd6052a6942cc930c57c,benign_random_flow,benign,valid,volatility,4889000000,17458619,17458619,0,0,0,17458619,not_required,0,0,0,0
0x75c7bd763d1fd93d81f168241e9ebadd93372f4b9b11cd6052a6942cc930c57c,benign_random_flow,benign,valid,markout,4889000000,39112000,18587978,20524022,3920978,0,18587978,settled,0,0,2,800000
0x21178cd276c67ebb44dee45ea07fe2667e513244ac6d78e964d29228be7b05c0,benign_random_flow,benign,valid,fixed,1904000000,5712000,5712000,0,0,0,5712000,not_required,0,0,0,0
0x21178cd276c67ebb44dee45ea07fe2667e513244ac6d78e964d29228be7b05c0,benign_random_flow,benign,valid,volatility,1904000000,7271376,7271376,0,0,0,7271376,not_required,0,0,0,0
0x21178cd276c67ebb44dee45ea07fe2667e513244ac6d78e964d29228be7b05c0,benign_random_flow,benign,valid,markout,1904000000,15232000,7558880,7673120,1846880,0,7558880,settled,0,0,2,800000
0xe94f1c653ec4b4d8e6ab625ec7c580e87938b8c1eceb70d531c3b914e9589db1,benign_random_flow,benign,valid,fixed,1703000000,5109000,5109000,0,0,454701,4654299,not_required,0,0,0,0
0xe94f1c653ec4b4d8e6ab625ec7c580e87938b8c1eceb70d531c3b914e9589db1,benign_random_flow,benign,valid,volatility,1703000000,6759207,6759207,0,0,454701,6304506,not_required,0,0,0,0
0xe94f1c653ec4b4d8e6ab625ec7c580e87938b8c1eceb70d531c3b914e9589db1,benign_random_flow,benign,valid,markout,1703000000,13624000,7539181,6084819,2430181,454701,7084480,settled,0,0,2,800000
0x024e82e557ef583f44f7472b5dc93d68d3eb7894e8f7e2abba332f2982934d74,benign_random_flow,benign,valid,fixed,2166000000,6498000,6498000,0,0,0,6498000,not_required,0,0,0,0
0x024e82e557ef583f44f7472b5dc93d68d3eb7894e8f7e2abba332f2982934d74,benign_random_flow,benign,valid,volatility,2166000000,7509522,7509522,0,0,0,7509522,not_required,0,0,0,0
0x024e82e557ef583f44f7472b5dc93d68d3eb7894e8f7e2abba332f2982934d74,benign_random_flow,benign,valid,markout,2166000000,17328000,7546344,9781656,1048344,0,7546344,settled,0,0,2,800000
0x1cb4f4707c1ca36e2bfb74a4b501aa86ce329f1a9d7a814fe6a3b7c029ac4327,benign_random_flow,benign,valid,fixed,3077000000,9231000,9231000,0,0,409241,8821759,not_required,0,0,0,0
0x1cb4f4707c1ca36e2bfb74a4b501aa86ce329f1a9d7a814fe6a3b7c029ac4327,benign_random_flow,benign,valid,volatility,3077000000,10914119,10914119,0,0,409241,10504878,not_required,0,0,0,0
0x1cb4f4707c1ca36e2bfb74a4b501aa86ce329f1a9d7a814fe6a3b7c029ac4327,benign_random_flow,benign,valid,markout,3077000000,24616000,12961862,11654138,3730862,409241,12552621,settled,0,0,2,800000
0x9dbcd8adfcc892e0d4b47ecc29d472968e05afa58bedfd34e3b71c36c6a9fdc7,benign_random_flow,benign,valid,fixed,1510000000,4530000,4530000,0,0,0,4530000,not_required,0,0,0,0
0x9dbcd8adfcc892e0d4b47ecc29d472968e05afa58bedfd34e3b71c36c6a9fdc7,benign_random_flow,benign,valid,volatility,1510000000,5442040,5442040,0,0,0,5442040,not_required,0,0,0,0
0x9dbcd8adfcc892e0d4b47ecc29d472968e05afa58bedfd34e3b71c36c6a9fdc7,benign_random_flow,benign,valid,markout,1510000000,12080000,4530000,7550000,0,0,4530000,settled,0,0,2,800000
0xc4a9b3cbbe037da897c9f269ba03e65b5a2a2c5affb8ef898cd4bc9039e37577,benign_random_flow,benign,valid,fixed,3923000000,11769000,11769000,0,0,1682967,10086033,not_required,0,0,0,0
0xc4a9b3cbbe037da897c9f269ba03e65b5a2a2c5affb8ef898cd4bc9039e37577,benign_random_flow,benign,valid,volatility,3923000000,14785787,14785787,0,0,1682967,13102820,not_required,0,0,0,0
0xc4a9b3cbbe037da897c9f269ba03e65b5a2a2c5affb8ef898cd4bc9039e37577,benign_random_flow,benign,valid,markout,3923000000,31384000,18383178,13000822,6614178,1682967,16700211,settled,0,0,2,800000
0x2c066b4318a37b060dec8537c917245fa17a2d35a21b6988a48e79cd84b5813c,benign_random_flow,benign,valid,fixed,542000000,1626000,1626000,0,0,0,1626000,not_required,0,0,0,0
0x2c066b4318a37b060dec8537c917245fa17a2d35a21b6988a48e79cd84b5813c,benign_random_flow,benign,valid,volatility,542000000,2056890,2056890,0,0,0,2056890,not_required,0,0,0,0
0x2c066b4318a37b060dec8537c917245fa17a2d35a21b6988a48e79cd84b5813c,benign_random_flow,benign,valid,markout,542000000,4336000,1626000,2710000,0,0,1626000,settled,0,0,2,800000
0x6564371a325a945c2e0aa1deb678db226a060c2014a4a9be44db434f457e756b,benign_random_flow,benign,valid,fixed,1760000000,5280000,5280000,0,0,0,5280000,not_required,0,0,0,0
0x6564371a325a945c2e0aa1deb678db226a060c2014a4a9be44db434f457e756b,benign_random_flow,benign,valid,volatility,1760000000,6573600,6573600,0,0,0,6573600,not_required,0,0,0,0
0x6564371a325a945c2e0aa1deb678db226a060c2014a4a9be44db434f457e756b,benign_random_flow,benign,valid,markout,1760000000,14080000,5280000,8800000,0,0,5280000,settled,0,0,2,800000
0x757e39e9efac4365b719d4edd5c1550fb95d43cf80fcc154ccf89729290f8305,benign_random_flow,benign,valid,fixed,241000000,723000,723000,0,0,106040,616960,not_required,0,0,0,0
0x757e39e9efac4365b719d4edd5c1550fb95d43cf80fcc154ccf89729290f8305,benign_random_flow,benign,valid,volatility,241000000,992679,992679,0,0,106040,886639,not_required,0,0,0,0
0x757e39e9efac4365b719d4edd5c1550fb95d43cf80fcc154ccf89729290f8305,benign_random_flow,benign,valid,markout,241000000,1928000,1133664,794336,410664,106040,1027624,settled,0,0,2,800000
0x07b941d146b940f2ecba63ba5ee55a0c71e313af2877643e3747b400c83e0b65,benign_random_flow,benign,valid,fixed,1913000000,5739000,5739000,0,0,0,5739000,not_required,0,0,0,0
