block_number,block_hash,transaction_hash,transaction_index,log_index,timestamp,amount0_raw,amount1_raw,sqrt_price_x96,liquidity,tick
20000034,0x7f5a8da781d0909443c0da74a72c3e0e0d108368cee4f2a21a46009bb76566d3,0x71f6ba2fc5d986213b23204394d03cbbe8c6237f4fdd59b3f3ae78b06d1d2470,139,718,1717281815,481457128,-125985185038801492,1281943854358167262579169535789089,15555396923185400317,193840
20000034,0x7f5a8da781d0909443c0da74a72c3e0e0d108368cee4f2a21a46009bb76566d3,0x71fb01712e6a62eb0dd75d06867b98946dd901488d94143f90b873347286a66c,141,725,1717281815,-905365650,237148545804418255,1281945061620778302708636988908442,15555396923185400317,193840
20000035,0x794af42cdc4b28c118434772198cd3c25280765e33d7b13b00799de8ddbfbc75,0x48d02c51bf2dbd1e1a5f390c3e13219ca80017b0df407129408e2d2ea2af61e2,3,28,1717281827,881479794,-230661133442888236,1281943886796512719437595258839660,15555396923185400317,193840
20000037,0xdd69df7995951eead62208c858823c5ddf1abdb89bb31062b5c0132ed9f35cc4,0x00401ab152bb4ebb16604d2b1ae179311d3df25ef767e5bb921b386c6a7d9c0a,23,101,1717281851,15389030247,-4026854772552606938,1281923376853506018807596067131618,15555396923185400317,193840
20000038,0xfb613aa09bbcfaf9cd9aed30e8e69641997b3700f8198e5af819e925e07d4605,0xf5680b93c65e75a78f2f103e02d99b5a696da186061a3eaa10626d1d71437e9d,4,30,1717281863,103344175029,-27038781040519904479,1281785657133671931714750218404310,15554905789595472137,193838
20000039,0x556800bf016a94b1f54ca757fad68f66f2a6e3b1f83629e1375c100a9411f4cd,0x5fd2052cdbd9bd52adaa406a6ce46db6805f43ed430a15252b2eed57a1f8e311,12,61,1717281875,15423791152,-4034954286062825062,1281765105288598871536906229333651,15554905789595472137,193838
20000040,0x8432a131bfbc6347d71b677dc44c5befe66dffaee9983032e69d775c88641427,0xaf6f754b2afa1075287ed24d5dd9b8205b51cf794ea331d81e372758bb43c728,72,273,1717281887,-304500000,79737452595178072,1281765511224398944427419434964557,15554905789595472137,193838
20000041,0x035e074e11c61bddb504e6910936204522b9f3b72b33a96d5293ac1350a34ca5,0xe3f32f1a8cababddcb2d844dfdcc5b3b0416ae8657acccbc3f378d2963f642b0,17,63,1717281899,-1201007591,314500610258684002,1281767112317143867301517351243193,15554905789595472137,193838
20000041,0x035e074e11c61bddb504e6910936204522b9f3b72b33a96d5293ac1350a34ca5,0xfce66037cbdfb72b71919a5f9867b97f04d90bf42eea5163973038cdef8e1102,53,201,1717281899,-428080856,112099140452213846,1281767683003224070778712588755836,15554905789595472137,193838
20000041,0x035e074e11c61bddb504e6910936204522b9f3b72b33a96d5293ac1350a34ca5,0x71a06e29c7174b1803fcbd6464a6378f18b99dfa81403404ec7fe0f7986a050d,55,208,1717281899,-356000000,93223805645018991,1281768157596766988136564145095198,15554905789595472137,193838
20000041,0x035e074e11c61bddb504e6910936204522b9f3b72b33a96d5293ac1350a34ca5,0x1ab57d26ca54042adbe4b30c679a1abded7208439944d3eb95f5cb752c1cd4e0,218,628,1717281899,567572271,-148478475745833608,1281767401328811052988957424795351,15554905789595472137,193838
20000042,0xb8c596f163b7d383fab2b4ca3c6c440d89d44a442597c0cf2e2b02b12e588f79,0xaccf6c8f5de172130d3b8f6d71eadda1903979e44a0ca0a1a67780dc6b7a2307,123,222,1717281911,498347707,-130368994060560560,1281766737300626764007018127269878,15554905789595472137,193838
20000044,0x6d287af51fed686ba2dfb3f84588c107e042eaa3d293cb3f36ce38062b932cc4,0xb980c38aa5503b8c7b570424734f1354aa4787728f4b17e304e278b6ea69fe83,83,112,1717281935,-299000000,78297401977571866,1281767135905265875796232170269390,15554905789595472137,193838
20000045,0x31e732b3c1ada0a3903b156f755df25f5c186207a6ed8e1aa1b1ef617f7411f1,0x3bcf4832735bbd71380e1cc0e278e86d13ba429558c33ad48232a28d7bb78f62,1,83,1717281947,-39857361992,10437652968313597703,1281820273005470049915588205239880,15554905789595472137,193838
20000045,0x31e732b3c1ada0a3903b156f755df25f5c186207a6ed8e1aa1b1ef617f7411f1,0xe769f2fd9e6f97a55e980b48e287270528b3bd999ecb85b99c1fa34abc930ef5,8,172,1717281947,-1145535180,300000000000000000,1281821800276984982053631683574820,15554905789595472137,193838
20000046,0xd9dfed3db000561ef2c346bc2c49ee13cbeb6b05bda4e5fcbd36694b5b940449,0x01868724eb90746f997b400620c7da5b024803ca3e58113ab3b247bc8fa020c3,2,34,1717281959,766365218,-200500000000000000,1281820779039903961897961457107734,15554905789595472137,193838
20000047,0x606f7421585823370f9cf1e4f84648f0afadebfa74ec1c49802fc5de1d310a10,0x5ccd19dae6028010d85fd2929125c925520d41c5120f6f55c50c876e82308ca6,155,355,1717281971,-3243906,849534286739789,1281820783364802352217529130743902,15554905789595472137,193838
20000047,0x606f7421585823370f9cf1e4f84648f0afadebfa74ec1c49802fc5de1d310a10,0x91400b27c093c56a1cdcd61730fac435be4537f82510922839f87ec7df922d81,160,384,1717281971,-870253200,227907530000000000,1281821943620397710689859491343651,15554905789595472137,193838
20000048,0x8ba9bfb815970173cf10b187a524a5b36daf0aa9931c1e1152865e8488eb2890,0x16f856831fe849c6d54283aad49cb9fbc5c5f74034f0f4febe9aea759e0ce170,50,171,1717281983,-1718297267,450000000000000000,1281824234527670108896924708846061,15554905789595472137,193838
20000048,0x8ba9bfb815970173cf10b187a524a5b36daf0aa9931c1e1152865e8488eb2890,0x286d2637f4e8a25b4956c58b95ba7a86f988a667d2a35c7c2ea850121440eecf,108,249,1717281983,149883426,-39213366680437714,1281824034796277960751072388942519,15554905789595472137,193838
20000049,0x390925ecac312e6a3291bfcc25f85108e12edbf62638abe705b29b363ca83e3b,0x4c581ba05b0556640b1393fbb46e48451ae7393de585700559b27bfa2ca8b5bd,7,42,1717281995,62277108058,-16292239009427876543,1281741051062565886750481176169438,15554905789595472137,193837
20000049,0x390925ecac312e6a3291bfcc25f85108e12edbf62638abe705b29b363ca83e3b,0x386735a49e11d933b9512577125ee799ae0bbce14079bce3ec123377ecbbd19a,9,49,1717281995,10774153753,-2818399308575227797,1281726695681603100762294698462355,15554905789595472137,193837
20000050,0x64f2e3d395b71b212792abd1a4ef4caf8fbe68ea54d1e6effcef5e788abc8794,0x1fc010605f7d4a59449a9e9c0d52c451c7fe485c3fe0e3f1c59c05e049eb6e65,129,297,1717282007,4950000000,-1294844018482665382,1281720100456037955397239461684751,15554905789595472137,193837
20000051,0x5a2465a8a0caef4df329b2ea5fc7893ab96e7d7ff61aa367eefc31f6cae8d218,0x0988a31879dc534e51a284dc3bcd7b9554ec44703c6942eb0ffa6d767f15b445,63,114,1717282019,-1085785883,284308016600940983,1281721547841155360299194440549056,15554905789595472137,193837
20000052,0x461f57947718fe7f2ef55e0568b03216ebd5d7d695c4c4b0734fca8d73acd54f,0x5cf68c375f1687a735d8dddee6d7da3cedc8593283dddcf4b4d8626149f91330,1,24,1717282031,-8532166993,2234130852359214506,1281732921589193491253764042690827,15554905789595472137,193837
20000052,0x461f57947718fe7f2ef55e0568b03216ebd5d7d695c4c4b0734fca8d73acd54f,0x470752e190b25c91f0468436ae91f6df9d2af2359b00a29221b04933c94e545c,162,448,1717282031,3569880293,-933836299206673296,1281728165139037119743791553311267,15554905789595472137,193837
20000053,0x27cdc78ab08f1435a30c33c8f6a69350ac0188f132cf624e416abe48c643620b,0x46ed95cf82343c7e2e772c26e7488c09138d43187b2a66cfb3a491e389ce4c4c,20,67,1717282043,-44478829,11646710000000000,1281728224431331871994729794509794,15554905789595472137,193837
20000055,0x261a60731996a5149ff6c21ae025bc5fa502bcd49db26a3e185020f17559cc30,0x11ac9600b10bdb719fd24023e432d3b78d831724299c3258dae2941c8d1963e0,17,100,1717282067,78032828524,-20410688235639618491,1281624263575095577554545063752061,15554905789595472137,193835
20000056,0x0401f03504e46c2c83f66050eea64121f91319ca411f7e0b7de72c8d80a8b860,0xf3d8a7f8b5cf576fd6feff74e7ea67e41758fb33a1b49869a8bb0dceef9719c5,2,37,1717282079,-107071240442,28031979720502491858,1281628573513737194735889497127306,515044869162491465993,193835
20000057,0xe5dc18a0f664367c663ceb96c88387b7f4bee15d2ac693765fa6876fcade4d97,0xbf5377c72acc84bb5b113afa2d47b7bfcd8c88cb6ebc1ac7b65d1412f2abfc67,11,55,1717282091,78639344438,-20566120684239066135,1281523820969819586004954632317970,15554905789595472137,193834
20000058,0xee0c4fe96accc4d94ef6a484156fbb310c25346d4ff565ffa1980e448337e57d,0x2ad77395175474c6dd250e81478a9e6e770d2f83f62ea132763bed4b027901b4,109,268,1717282103,-4966262931,1300000000000000000,1281530439146384291936476371769377,15554905789595472137,193834
20000061,0xba8f2da9ae6395b1728e27a908a94c69a534ac8fc1fbbfcebdb1ff0777307266,0x2ea51c85d0e901d0f3a78c4fba32cd7eed3826cdd69bfdf41c3736796180d81c,36,266,1717282139,-882461342,230999997062053888,1281531615145435832878072020770952,15554905789595472137,193834
20000062,0xb5bf370fdb1e18db356034028afc9c694eefe081a0b79f431016af21241a8315,0xcd62e80da4cb74911b42486b03f5d30c860967816fc37a04ef747ee2a958e264,124,291,1717282151,-200000000,52353626372335714,1281531881672776705772405850032251,15554905789595472137,193834
20000063,0x2841edd04a0af07a2ad7b54256ddf4042432a0f815c7c6897c91087a6e8c3a26,0x6e5bf9033321661e93d1a6687f83b584f64d301d66adceaac572cdccff9d4cdd,8,40,1717282163,-3875307803,1014436382981717299,1281537046072081501658932930629678,15554905789595472137,193834
20000064,0x3580ca3dd97db71c3bea11a3564a1784afbc3a8a36bcdbad3112338f885b539a,0x59292e2178bb798a2192982741a0d47f392c8a0eb7399a66ace7c5f2b97358e7,3,34,1717282175,-2878749600,753573391247130295,1281540882442664376837129702963624,15554905789595472137,193834
20000064,0x3580ca3dd97db71c3bea11a3564a1784afbc3a8a36bcdbad3112338f885b539a,0xf1649fabc9e013a7a0a45392f0497664d7692a535015020aece288d52785d371,9,66,1717282175,-17029139319,4457750936301195149,1281541286462753652665860764140917,873725924258612043680,193834
20000066,0x885b373747a9aed07bbd251439611f2d0634e83265d832cb0687e727ae56262a,0xba70f769032a7077b7cc559a3b20b265269c7bb684f8a656a3010141d862a1d0,110,344,1717282199,310053892,-81082266932652379,1281540873474137169877796815352764,15554905789595472137,193834
20000067,0x368dfa35791b52cf7e3922a1553ccfbb427ee27251f2789b44684ffcd8d61bde,0x8577f99be02115562736c052f0cdb3b3391cbb16ae4a71e5c4b19058b16a2c12,14,135,1717282211,3400000000,-889131379049897508,1281536344726335751708599236773257,15554905789595472137,193834
20000067,0x368dfa35791b52cf7e3922a1553ccfbb427ee27251f2789b44684ffcd8d61bde,0x4cd86c713241d3ad93bdfe99248e528e49cb821512f1792fe7c2a1e7dfd7162c,109,293,1717282211,4000000000,-1046028871202615793,1281531016828724331420690603439369,15554905789595472137,193834
20000067,0x368dfa35791b52cf7e3922a1553ccfbb427ee27251f2789b44684ffcd8d61bde,0x39fcfa9f51b4694984c0e0cfee607eb5f40e5ae3f3b324633111abf85a8fccef,111,313,1717282211,500000000,-130752997351800430,1281530350844637796813127821847795,15554905789595472137,193834
20000067,0x368dfa35791b52cf7e3922a1553ccfbb427ee27251f2789b44684ffcd8d61bde,0xecb4e71bf50235382b2a8a0d47678e8ee9df4db5257a43143be1b9a2ad637f26,133,382,1717282211,-1259984060,329823386452487007,1281532029944181421272613251077651,15554905789595472137,193834
20000068,0x29274665c1a71052377fe5088fb01a89e8eddcfe63398e7ab47ee00f5c597b5f,0x806178c829a10a9b45f80ca96b78fc1d44eba7b8c6dfd591b5461240b40f78c8,1,17,1717282223,2687302067,-702745113346145937,1281528450545836010816163737427347,15554905789595472137,193834
20000070,0x93a4f1339de0527d6320ff207998386d4f9c355ce6902e315a0a91d7995eaba8,0x566a9d06107e2e3c042bb0199dd99b1f57a7a7373d9f9256e1d447e8c44e2106,12,97,1717282247,-1060293781,277550000000000000,1281529863526532575532543628800222,15554905789595472137,193834
20000072,0xd6a6035fe366e5a19c85532f623d7ae6b41e7d33b2161ed51ce052d3db7ddcef,0xc9014ec32c406e82fd1c71e23288b19cf6a681b7bdbc707d35307d106ec25547,107,138,1717282271,-20240000,5298171515209245,1281529890499020696878953971687833,15554905789595472137,193834
20000073,0x23cef1be83ff998a2d5b4748c089b04e3bf071c00f87db7705154a21ecf40eb5,0x1d2468ca162639205a766bcc7012b41d3813589e32728c052cb6a73225b9b21c,4,32,1717282283,-2868185356,750799584959449293,1281533712748419135007640487107880,15554905789595472137,193834
20000074,0xeea20b0544cc3a0d6da1e770cbe4f0db3db100f017afe420fb634a8655415de7,0x5fe8ac09757b35552ef0b22d191e3e37ab79da48acf68694e280f2bb7778a6a7,136,478,1717282295,-90423137,23669970484957186,1281533833249991404872823962198108,15554905789595472137,193834
20000074,0xeea20b0544cc3a0d6da1e770cbe4f0db3db100f017afe420fb634a8655415de7,0xaed18ab33bb551beecb4d1c7ae47e5c75e68899c8b94f8a0b31a4e1c061bccdd,140,518,1717282295,-15990000,4185686116875607,1281533854558921994042906857533006,15554905789595472137,193834
20000076,0xa73430b5d4cb576a8dcfdaacdd9d4e2921de7f692044e90d7cd87c480b892762,0x84c5033b00b7c1c27b0504d4f2f068cf56e075ac5db0839d083b738e81fae3db,16,139,1717282319,1005182043,-262862155859598856,1281532515683207476726472540359160,15554905789595472137,193834
20000076,0xa73430b5d4cb576a8dcfdaacdd9d4e2921de7f692044e90d7cd87c480b892762,0x61535ab3ac39f3a21255acf7e8c37f313ca349282b8be68f21098643fb0c6d06,17,153,1717282319,-3513277299,919668496550330368,1281537197628200682675906246182269,15554905789595472137,193834
20000076,0xa73430b5d4cb576a8dcfdaacdd9d4e2921de7f692044e90d7cd87c480b892762,0x49532641c0e9c38b78719e19b403efc909dc244c7ca8398ba237da6e9620ee70,49,237,1717282319,2000000000,-523016218966864334,1281534533670311486071861421226755,15554905789595472137,193834
20000077,0x6c8b7656feec0f3bc386debc324d3027aaf747319e05bfd4b79661c5cdb1e2a5,0x1930ad084558ef6c09b4a2e2497b157df3a548eeab4f190d9d567772d059dd16,113,188,1717282331,-129926687,34010818619946498,1281534706816159745298046012549219,15554905789595472137,193834
20000079,0x2be6974e5ad5246d9625b2efe50e515249bf02dc180c72e45c85e46fc4f3a587,0xde6b00b325a252933521f751ee750da623076a832e82ae8ddbb3658c8996f851,9,32,1717282355,-5116255967,1339286075433538271,1281541524994404261623720074288023,15554905789595472137,193834
20000079,0x2be6974e5ad5246d9625b2efe50e515249bf02dc180c72e45c85e46fc4f3a587,0xde6b00b325a252933521f751ee750da623076a832e82ae8ddbb3658c8996f851,9,39,1717282355,-546477579,143052678917918814,1281542253262009748525693813030091,15554905789595472137,193834
20000079,0x2be6974e5ad5246d9625b2efe50e515249bf02dc180c72e45c85e46fc4f3a587,0x82b4dbc50cc33b48ce172bfd002cc8de46e129ee1dc4c21742136a2ca4e80eee,44,123,1717282355,-16273750,4260019046779969,1281542274949362225910377138054166,15554905789595472137,193834
20000083,0xab65fc2ffee6cd6914caf18088320483b81dcee6eccd245cf5a70568511f9663,0x8ec630a5e77fc011f4081030fc46415b1617b2c50db54978d2f5cb8c4a7e42d3,115,261,1717282403,-19000000,4973676310485813,1281542300269876070902890749182554,15554905789595472137,193834
20000085,0x1ac71e5475562f0b90cadae657e3f82ec0dc32e694acf6fe52a0945a7e57102b,0xb533030fd0e3b6caba6b981d3493cb68f81547ff68a434b8efc0b149c2d6ef89,31,129,1717282427,-293117730,76730167731328918,1281542690895874444315455495916008,15554905789595472137,193834
20000085,0x1ac71e5475562f0b90cadae657e3f82ec0dc32e694acf6fe52a0945a7e57102b,0x2a38735b0679bfebd67e010f150b971789c9c222b502f5a5b1ece92828b29f7e,118,259,1717282427,5424375214,-1418525219336751543,1281535465706077192743241112446478,15554905789595472137,193834
20000089,0xc08c9b4f28682a4513dc0932f1567dc761f9cdf4939c170b1fcb1b820213ef96,0xad0199a1374349942851b69e598b42ef43f93a10eb2bab4e14eaf8ad3e348f39,34,116,1717282475,-46985580645,12299999993457222424,1281598083838156101743618505399185,15554905789595472137,193835
20000089,0xc08c9b4f28682a4513dc0932f1567dc761f9cdf4939c170b1fcb1b820213ef96,0x95985c8ab86c86b24b70d02205799d34907c8e4e000cf91a938f556e90e3697b,106,265,1717282475,-802152976,210000000000000000,1281599152928216554240248940233643,15554905789595472137,193835
20000091,0x4e9e4893bdfefee25da174cbc5121fdeae7ddb33508f76c80bf2b9fc70ad1b6c,0x0637276430b42fddca0b040cc20051fb43f8c765ec6a53d0b3b88a5a4591a5cf,192,493,1717282499,129819532,-33952208883934971,1281598979994277926727295182080310,15554905789595472137,193835
20000093,0xe4ad83aa11cb11c2df809df6ccf50218d388554fdcefc03bf95c0511897289a6,0x214a706d4e6c78b816a52788f49f47127f357c1721e9ed2f10735a9e43c4f3b6,39,168,1717282523,4984600000,-1303634964913327126,1281592339992451074361961428564622,15554905789595472137,193835
20000095,0xd13c0a4ac077fc88bd3ac3797caefa489be7eac14f5d671e128c17ff1eefa3fd,0xb43ddd9c1dd126e82ee2005310013244dd2c70895dd1505bf92e99958f652a66,79,267,1717282547,-113591690,29737500000000000,1281592491383239992010144988354572,15554905789595472137,193835
20000095,0xd13c0a4ac077fc88bd3ac3797caefa489be7eac14f5d671e128c17ff1eefa3fd,0xa9f32fb52a78c197c6c854bbf5fbaac7b797ea6bdc6ef3983ddb8efae96779d5,94,340,1717282547,-399798627,104664504472440000,1281593024220294342826733304120100,15554905789595472137,193835
20000097,0xf49f7a0c8d219a922b291bc787e1f5d9d83a41b57f35cff682fa51b17673ebee,0xdb32cd7770faac9e0782e3b13640e4a8929896f398693162c0ab6281c1763cb3,109,5238,1717282571,-214036710,56033360338932649,1281593309480811448093552723859412,15554905789595472137,193835
20000099,0xc6aefae342734d5ee5582bb28c8cb492d920ce71517692a15e6557e725813adb,0x003f4bbbbaa3cb8c4d4f43473e2be4b675a24a443211adb2d9d5f2bfc607d51a,4,44,1717282595,-557007810,145820986943967542,1281594051841610244136319908220009,15554905789595472137,193835
20000099,0xc6aefae342734d5ee5582bb28c8cb492d920ce71517692a15e6557e725813adb,0x73af73248dc167385713434e0955ab6dde353b66157bfec34d58c488e3f185d3,78,277,1717282595,-1695727436,443931347368705711,1281596311853948316364269286825792,15554905789595472137,193835
20000100,0xb1e2b66a3fb7cd7826765af8bb2d8c10306202ea88862f9d3d2fa4d604b624d0,0xda565ab8052ac5c6d6d7726d5f1c708a6b8f3b9d0cb06e8c31a30e7e926497d8,0,3,1717282619,-295737500,77422477189305600,1281596706004428405396482306862992,15554905789595472137,193835
20000100,0xb1e2b66a3fb7cd7826765af8bb2d8c10306202ea88862f9d3d2fa4d604b624d0,0x90f23085b1e6bb6554fe167eb009d513ac6606cc26b2b32761a26299675356dc,2,31,1717282619,-50000028595,13090421606094165254,1281663348097886538154407920047699,15554905789595472137,193836
20000100,0xb1e2b66a3fb7cd7826765af8bb2d8c10306202ea88862f9d3d2fa4d604b624d0,0x7269d1eb55ab80d421f9193e6c66d16ff0996d4ee49b7a5144c02edabb33490a,4,42,1717282619,1000000000,-261559867908478497,1281662015855312897894705839368829,15554905789595472137,193836
20000100,0xb1e2b66a3fb7cd7826765af8bb2d8c10306202ea88862f9d3d2fa4d604b624d0,0xfd614f01022087323ad32b1c968f9c47787eb1ab99a4814ea1ead93676647958,132,5270,1717282619,-285841289,74839375000000000,1281662396855465007309301131506872,15554905789595472137,193836
20000101,0xd399d8d2a7bafcf3c5d51db5d8791c5748cc0981635059af5e101592041f4e59,0x00a68f0a1402bfc44eda10fd7c6e412256eaf189fd41a692aab1c8e629935382,161,432,1717282631,3658752656,-956978795927026601,1281657522530117622272469782838695,15554905789595472137,193836
20000102,0x463128bf098a87ecc81f677a029509d0d87adcbcd47e7b9c9b9daa27d6327b63,0xb447a11eaf871554dc27ea4731b3e383714bc0e273832c50566afd84f3c7ed5d,136,335,1717282643,-3631560950,950817121896397023,1281662363049804896024614536393645,15554905789595472137,193836
20000103,0x8c5cf9eb6c62bbfa4eb11447b5c36d6d1301c75bb110c6ef131d465526a43466,0x16e60717950b6e150355a82f217cafbabc056faa591e99b45a7189a8112608d8,92,190,1717282655,247621110,-64767695802359106,1281662033158669705986694816483099,15554905789595472137,193836
20000107,0x5ac766935a7f1a4f67b58a5a360ab1cdd31de73f34482a61ab8512d322ed6fbf,0xb0e61ef406afee9a6a2461f4b3871e70579c8c03b2fbc2a0989eac03fb11dc82,60,210,1717282703,-5017274835,1313636570376454409,1281668720757719403005683223653819,15554905789595472137,193836
20000107,0x5ac766935a7f1a4f67b58a5a360ab1cdd31de73f34482a61ab8512d322ed6fbf,0x3521df7870b3de0bed17ea3137ae5db20c6d45f8693c5c4b7986959d4c49e5b8,62,223,1717282703,-17644000000,4619709036938830763,1281692239257784040527439540894857,15554905789595472137,193836
20000108,0x45314ef2134154a4c24f3e3775cca27645d4260ab1dc3b06b4c41db71c8bb82a,0x6f2260a02547e9021dec7282418281da16b5d404352c816763284f44ea65c884,83,4666,1717282715,-1149644107,301015930727810317,1281693771701305845095386834225353,15554905789595472137,193836
20000109,0x4648d276f28646740e65175bfb998acd398b955537606d8a52d29e618f105a39,0xe4ccf4f2e8f08ba1cb4143caa20b042f6a6b46a8a0b933525f75031751e999f5,64,257,1717282727,-312181294,81739805604883676,1281694187830894966525919706556732,15554905789595472137,193836
20000110,0x93e3a5e6eaa6377c6b97a45d7323da87d3785a0c917f33ce17dfde89b1f47a4e,0x74955d723c93ddf8efcedf69f18d007c060a6e52bef6e72f01888e0e1b4f79e7,25,148,1717282739,-29990000,7852416793237074,1281694227806803272145071180109368,15554905789595472137,193836
20000110,0x93e3a5e6eaa6377c6b97a45d7323da87d3785a0c917f33ce17dfde89b1f47a4e,0xf8af7d0e46ac6fa0ae282ba4660b7ab307f91cb1e25971857725deae9657fc48,97,377,1717282739,-4662129269,1220712264634971079,1281700442337035623122666092551442,15554905789595472137,193837
20000112,0x7bf7571ef795d6787c60371d78a14ab3bea51198330321eea90e603e31f44c3c,0x00a5ab9dd230cd6b6fb45bc4fe30c47286c1ea4ae7f2ab9461232c0754dbe256,8,66,1717282763,-56554525483,14808941249232456892,1281775833250823144066988036532939,15554905789595472137,193838
20000112,0x7bf7571ef795d6787c60371d78a14ab3bea51198330321eea90e603e31f44c3c,0x35dcdf6be7638521716d298475612a09407385fb51e66191768d890cc557253f,71,204,1717282763,-2023917302,530000000000000000,1281778531430499524177531514924666,15554905789595472137,193838
20000114,0x7a6e03d714766d67e82db65c2220937c1cf5480f1cdfedf816041c779fef7c84,0x34c899515a6d84de668d91868622b11e1acbc0e44ba30c3d9af5fbfab96eb604,62,282,1717282787,-1470292522,385024559977691437,1281780491553976201539687549577116,15554905789595472137,193838
20000114,0x7a6e03d714766d67e82db65c2220937c1cf5480f1cdfedf816041c779fef7c84,0x900d1d6f6a16e79c42ffae888ecd68c2838eb82d2ad4df4e185322216d3d7d04,91,384,1717282787,2500000000,-654018187610174233,1281777160343877203500408416121510,15554905789595472137,193838
20000115,0x7bfe6b6485eceea894428312bff637a045f14d365f346da85c7ba8f820084561,0x6df3671e8f8953d23ea6fc8b7f3885571f8755a78c5c02c2a1508b973168bc40,10,78,1717282799,3088069632,-807856788578428234,1281773045564282938407718620299436,15554905789595472137,193838
20000116,0xf370267257999145135de7d53a950cc081d13a114a641acd000ac4e6daad4605,0xabbaed3e5daa407a492a0e99b2fbece73be6532cc45dd54d6b505dc753a30c76,100,292,1717282811,-22016400307,5765494486070255956,1281802397149276516435965902556802,15554905789595472137,193838
20000117,0x3b63f8254366929c71cc7ff847314540a5202366df19a6ad53c2982d511bd684,0xf8444c632b474ce0365334e495f422f7f8887c10da6228b6a428414fb8c12374,113,417,1717282823,-628150000,164499219158810286,1281803234599182015869199348590283,15554905789595472137,193838
20000118,0x851f6b23a56ff3f1d38c763c90b3d8d768c19d61b366566ac071a6acadd2ce89,0x079faadfc6d149562c205fd2c7b6c50b9c88f0431c9a77afb2cfa2191bfcffee,123,367,1717282835,197828616,-51755365410178634,1281802970985724167378624173009484,15554905789595472137,193838
20000119,0x92fdf20d49d2c748b929bce97642f621daa88a44e1b42ecb9a995ff73b0ad3f5,0x5b3856957abfb0a431ab0372672b0ead9f40ae17501616b7909d7c8b79bfbffd,109,271,1717282847,-21698334,5682336932996066,1281802999913961954084418596447688,15554905789595472137,193838
20000119,0x92fdf20d49d2c748b929bce97642f621daa88a44e1b42ecb9a995ff73b0ad3f5,0xfc4e3fa94782a6dd7a420f88b294248110f2e153584cb8352f794195470bf992,187,426,1717282847,-65955153707,17273451771114140514,1281890937416810543139040376121633,15554905789595472137,193839
20000122,0x0045cefc4b5398e53cabcf4c03361cf54800fa8adafb5b687881b3cf6411c22d,0x2484bb41e6a79be7dd3fdd4d8833cc4a41f7d58e8de3d260e7216ab08425e508,24,166,1717282883,-981988488,257197669651011406,1281892246761164813189608985281259,15555396923185400317,193840
20000125,0x8245a0a16a6f3071fdf1c54062de8ad59d5f65fa8a79c311826d4cc99b4c83fe,0x46d213418200b7f25248c761e0b80d191319488895db5a2476be807edfc8d36a,104,254,1717282919,-3818026,1000000000000000,1281892251851909126822407425909883,15555396923185400317,193840
20000128,0x858dfbce49466365cd68378b5d423267358fde6f0dc61689749632e71fbdb9f2,0xd014b6543bf7d67410b2c41b020d254a43fe5770add5fcd6f402d5942a8e80dc,21,152,1717282955,-34206207,8959133625229612,1281892297460567684536449325522575,15555396923185400317,193840
20000131,0xcf95cedf65bfb9990d6498213f713444459b4d42d426d71d460dab56a5852829,0x92b1e7e4eb4b3d5ec0476eb5491a776073ee8991ae4fdd178fb928e9444e441e,1,13,1717282991,111195345,-29094658372563269,1281892149273007237097376220865063,15555396923185400317,193840
20000131,0xcf95cedf65bfb9990d6498213f713444459b4d42d426d71d460dab56a5852829,0x7887962afebec11b35ef7052003b9f13df3b621ca4094f42e11275a5d93ffc17,2,19,1717282991,953334850,-249443185910480370,1281890878767651871148725294093495,15554905789595472137,193839
20000131,0xcf95cedf65bfb9990d6498213f713444459b4d42d426d71d460dab56a5852829,0x7bfff4e602e0d5ce0013b2639d6a1d328cfef4d7ee3d7a403c25eff1f9d5fe30,9,110,1717282991,-2120216763,555317513841590584,1281893705765759476845522535843900,15555396923185400317,193840
20000133,0xb80cb209437f3b563c4aca91163758954236cf12426efe23ce03ed1bacfe4240,0xc79fd2de876dee01078be1526ebbb2e0568f532bea1409e07370a72b3b5e53da,107,307,1717283015,3020109031,-790221641392751146,1281889680880564796979043205748387,15554905789595472137,193839
20000137,0xeb56b4abb8cca128eddfddee5730f2fdf4a95b7b1f1feaccbc46ba6290b5a5bf,0x1622c59cf8cf9686e75dbcf3c8196b9e460614cf03ceb6ddccdea142d40a9baf,53,176,1717283063,3675651346,-961739789001035696,1281884782305328785217893760490241,15554905789595472137,193839
20000137,0xeb56b4abb8cca128eddfddee5730f2fdf4a95b7b1f1feaccbc46ba6290b5a5bf,0xb2253008d74d9996b4336449a241c07116bcf63256737105b1a6652802f5f57a,68,241,1717283063,-251992609,66000000000000000,1281885118305062070288263325723927,15554905789595472137,193839
20000137,0xeb56b4abb8cca128eddfddee5730f2fdf4a95b7b1f1feaccbc46ba6290b5a5bf,0x8fdebde613bc8eacf3cecd40903a04a662aa0b30b677338049a611dcfc067f9b,209,433,1717283063,-500000000,130956324002808039,1281885784991273235996742032933689,15554905789595472137,193839
20000137,0xeb56b4abb8cca128eddfddee5730f2fdf4a95b7b1f1feaccbc46ba6290b5a5bf,0x02c9e09882e0c52527ddbf6e5873468b0fe1a23ff3651471807699ba9856eb6d,210,440,1717283063,1200000000,-313980732584696203,1281884185745553328938246529287892,15554905789595472137,193839
